time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-23T19:19:01.330Z,35.5424995,-120.8580017,6.72,1.41,md,12,146,0.09376,0.05,nc,nc73682286,2022-01-23T19:51:11.621Z,"12km NNE of Cayucos, CA",earthquake,0.47,1.03,0.21,5,automatic,nc,nc
2022-01-23T19:11:52.850Z,33.2588333,-116.3201667,9.09,1.14,ml,34,37,0.0818,0.25,ci,ci39921303,2022-01-23T19:15:34.696Z,"5km E of Borrego Springs, CA",earthquake,0.33,0.88,0.165,26,automatic,ci,ci
2022-01-23T19:10:38.725Z,52.978,-166.6151,10,4.6,mb,,110,0.832,1.47,us,us7000geew,2022-01-24T05:27:01.179Z,"99 km S of Unalaska, Alaska",earthquake,5,1.9,0.047,135,reviewed,us,us
2022-01-23T18:35:25.110Z,19.2105007171631,-155.391326904297,30.9699993133545,2.24000001,md,40,156,,0.129999995,hv,hv72887212,2022-01-23T18:38:43.740Z,"9 km E of Pāhala, Hawaii",earthquake,0.53,0.829999983,0.25999999,17,automatic,hv,hv
2022-01-23T18:28:41.521Z,-21.0414,-68.6035,157.07,4.5,mb,,62,0.825,0.75,us,us7000gees,2022-01-24T07:09:17.451Z,"160 km NNE of Calama, Chile",earthquake,6.5,7,0.131,17,reviewed,us,us
2022-01-23T18:16:51.252Z,38.2429,-118.3588,8.1,1.3,ml,12,152.44,0.115,0.1708,nn,nn00832289,2022-01-23T18:20:33.735Z,"27 km SW of Mina, Nevada",earthquake,,1.1,0.19,8,automatic,nn,nn
2022-01-23T17:46:54.133Z,61.6505,-149.363,26.6,1.9,ml,,,,1.01,ak,ak02212brbqj,2022-01-23T17:57:42.079Z,"4 km NE of Tanaina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-23T17:28:45.671Z,-0.3866,67.2254,10,4.7,mb,,89,5.835,1.01,us,us7000geem,2022-01-23T18:21:41.040Z,"Carlsberg Ridge",earthquake,6,1.9,0.094,34,reviewed,us,us
2022-01-23T17:26:49.049Z,60.0404,-152.9973,115.2,1.1,ml,,,,0.75,ak,ak02212bn10m,2022-01-23T17:31:28.771Z,"68 km ENE of Pedro Bay, Alaska",earthquake,,1,,,automatic,ak,ak
2022-01-23T17:16:29.830Z,33.2601667,-116.8255,13.61,1.26,ml,44,29,0.06091,0.22,ci,ci39921239,2022-01-23T23:55:03.293Z,"6km WNW of Lake Henshaw, CA",earthquake,0.26,0.6,0.136,26,reviewed,ci,ci
2022-01-23T17:16:03.515Z,38.5179,-119.4032,3.7,1.2,ml,9,79.25,0.031,0.1663,nn,nn00832288,2022-01-23T17:19:54.267Z,"6 km E of Walker, California",earthquake,,0.6,0.24,4,automatic,nn,nn
2022-01-23T17:06:46.610Z,19.2329998016357,-155.391830444336,32.3300018310547,1.83000004,md,34,148,,0.140000001,hv,hv72887172,2022-01-23T17:09:54.440Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.62,0.699999988,0.0900000036,5,automatic,hv,hv
2022-01-23T16:57:43.080Z,36.6618347,-121.267334,6.04,2.75,md,46,67,0.04381,0.13,nc,nc73682276,2022-01-23T21:57:02.722Z,"15km SSE of Tres Pinos, CA",earthquake,0.24,0.66,0.14,56,automatic,nc,nc
2022-01-23T16:53:10.340Z,36.6651649,-121.2701645,6.13,3.21,ml,52,68,0.04096,0.17,nc,nc73682266,2022-01-24T05:17:17.371Z,"15km SSE of Tres Pinos, CA",earthquake,0.25,0.66,0.295,26,automatic,nc,nc
2022-01-23T16:38:00.976Z,61.7205,-150.1394,31.6,1.5,ml,,,,0.43,ak,ak02212b42bl,2022-01-23T16:41:03.015Z,"6 km WSW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T16:36:16.740Z,33.8058333,-117.9176667,2.05,1.28,ml,13,97,0.1092,0.24,ci,ci39921199,2022-01-23T16:39:51.153Z,"4km SW of Anaheim, CA",earthquake,0.53,1.06,0.363,24,automatic,ci,ci
2022-01-23T16:29:42.696Z,38.2505,-118.3584,0.2,1.2,ml,10,147.76,0.115,0.208,nn,nn00832286,2022-01-23T16:33:30.447Z,"26 km SW of Mina, Nevada",earthquake,,6.7,0.22,6,automatic,nn,nn
2022-01-23T16:26:30.785Z,60.0045,-152.0895,64.8,1.5,ml,,,,0.64,ak,ak02212b1k14,2022-01-23T16:33:22.062Z,"20 km WNW of Happy Valley, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-01-23T16:03:57.474Z,38.2518,-118.3738,10.4,1,ml,8,147.81,0.103,0.1157,nn,nn00832285,2022-01-23T16:08:00.389Z,"27 km WSW of Mina, Nevada",earthquake,,1.2,0.2,6,automatic,nn,nn
2022-01-23T15:50:35.648Z,38.264,-118.3501,12.8,2.2,ml,23,67.04,0.122,0.2004,nn,nn00832281,2022-01-23T15:54:20.558Z,"25 km WSW of Mina, Nevada",earthquake,,0.4,0.13,13,automatic,nn,nn
2022-01-23T15:42:44.550Z,19.2250003814697,-155.429000854492,32.5499992370605,1.88999999,md,32,143,,0.119999997,hv,hv72887122,2022-01-23T15:45:57.450Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.67,0.819999993,0.810000002,3,automatic,hv,hv
2022-01-23T15:33:03.900Z,35.542,-120.8525,5.78,2.23,md,51,69,0.09482,0.08,nc,nc73682251,2022-01-24T01:08:11.666Z,"12km NNE of Cayucos, CA",earthquake,0.16,0.49,0.184,54,reviewed,nc,nc
2022-01-23T15:28:31.579Z,60.943,-147.8421,34.3,1.4,ml,,,,0.44,ak,ak02212agjx1,2022-01-23T15:31:45.290Z,"49 km ENE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T15:22:19.241Z,63.5626,-147.3285,0,1.6,ml,,,,0.76,ak,ak02212af8o5,2022-01-23T15:34:55.738Z,"80 km ESE of Denali Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T15:06:37.170Z,34.2646667,-119.7496667,1,1.82,ml,22,131,0.178,0.23,ci,ci39921135,2022-01-23T15:10:26.950Z,"18km SSW of Santa Barbara, CA",earthquake,0.51,31.61,0.141,28,automatic,ci,ci
2022-01-23T15:00:07.860Z,40.4056667,-125.3576667,25.47,3.23,ml,49,250,0.7817,0.28,nc,nc73682241,2022-01-23T22:30:48.040Z,"91km W of Petrolia, CA",earthquake,1.75,19.87,0.192,34,reviewed,nc,nc
2022-01-23T14:39:22.247Z,31.68419339,-104.3955271,7.391259766,2.8,ml,35,51,0.09106560201,0.2,tx,tx2022bpic,2022-01-23T15:16:34.040Z,"54 km S of Whites City, New Mexico",earthquake,0.78756682,0.8949354448,0.2,22,reviewed,tx,tx
2022-01-23T14:29:11.790Z,37.6416667,-122.046,3.33,1.11,md,24,71,0.01961,0.06,nc,nc73682236,2022-01-23T22:20:10.594Z,"3km E of Hayward, CA",earthquake,0.27,0.24,0.192,15,reviewed,nc,nc
2022-01-23T14:25:36.930Z,19.2299995422363,-155.377670288086,31.7099990844727,2.33999991,md,46,152,,0.129999995,hv,hv72887092,2022-01-23T14:28:48.570Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.48,0.670000017,0.600000024,29,automatic,hv,hv
2022-01-23T13:52:31.405Z,62.2495,-150.9216,75.8,1.8,ml,,,,0.54,ak,ak022129etvo,2022-01-23T13:55:34.689Z,"28 km SSW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-01-23T13:42:55.100Z,19.1916675567627,-155.460327148438,35.1100006103516,2.05999994,md,35,147,,0.129999995,hv,hv72887072,2022-01-23T13:46:12.320Z,"2 km ESE of Pāhala, Hawaii",earthquake,0.54,0.839999974,1.02999997,3,automatic,hv,hv
2022-01-23T13:33:27.836Z,59.5325,-153.0769,108.4,2.8,ml,,,,0.45,ak,ak022129aqyh,2022-01-23T14:26:47.040Z,"64 km ESE of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-23T13:10:37.890Z,33.2626667,-116.3241667,5.62,1.01,ml,32,44,0.07811,0.23,ci,ci39921095,2022-01-23T13:14:14.895Z,"5km E of Borrego Springs, CA",earthquake,0.34,1.37,0.163,22,automatic,ci,ci
2022-01-23T13:09:36.460Z,19.1908340454102,-155.484497070312,37.4900016784668,2.41,ml,47,75,,0.119999997,hv,hv72887047,2022-01-23T14:21:55.040Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.52,0.680000007,3.34,16,automatic,hv,hv
2022-01-23T13:08:28.877Z,62.9016,-151.1136,34.3,1.7,ml,,,,1.43,ak,ak0221295e60,2022-01-23T13:13:28.878Z,"48 km NNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-01-23T12:49:03.009Z,61.9834,-141.0648,0.5,2.9,ml,,,,1.01,ak,ak022128soy9,2022-01-23T12:57:30.040Z,"77 km S of Alcan Border, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-23T12:24:03.937Z,-20.8142,-175.5069,10,4.6,mb,,116,6.805,0.4,us,us7000gedn,2022-01-23T12:51:18.040Z,"47 km NW of Nuku‘alofa, Tonga",earthquake,11.2,1.9,0.066,70,reviewed,us,us
2022-01-23T12:19:37.720Z,19.1876659393311,-155.476333618164,34.2999992370605,2.49000001,md,48,142,,0.100000001,hv,hv72887012,2022-01-23T12:25:08.980Z,"1 km S of Pāhala, Hawaii",earthquake,0.42,0.670000017,1.13999999,27,automatic,hv,hv
2022-01-23T11:51:20.306Z,39.4137,-119.9499,1.6,1.2,ml,15,67.37,0.113,0.1665,nn,nn00832271,2022-01-23T11:54:22.727Z,"6 km ENE of Floriston, California",earthquake,,2,0.17,8,automatic,nn,nn
2022-01-23T11:34:35.877Z,38.2461,-118.3557,5.5,2,ml,23,67.91,0.117,0.1781,nn,nn00832267,2022-01-23T11:37:56.009Z,"26 km SW of Mina, Nevada",earthquake,,0.5,0.26,11,automatic,nn,nn
2022-01-23T11:06:50.120Z,19.7607,-73.079,10,4.3,mb,,76,1.159,0.36,us,us7000gedf,2022-01-23T11:59:19.040Z,"14 km N of Anse Rouge, Haiti",earthquake,5,1.9,0.066,65,reviewed,us,us
2022-01-23T10:56:25.470Z,38.5909996,-122.7868347,0.91,1.42,md,8,131,0.1515,0.08,nc,nc73682226,2022-01-23T11:30:11.376Z,"6km NNE of Windsor, CA",earthquake,0.41,8.47,0.08,6,automatic,nc,nc
2022-01-23T10:49:51.900Z,48.8653333333333,-123.371,20.69,1.53,ml,25,141,0.1248,0.19,uw,uw61812331,2022-01-23T22:34:00.820Z,"9 km E of Ganges, Canada",earthquake,0.37,0.69,0.10525553352672,7,reviewed,uw,uw
2022-01-23T10:40:41.180Z,36.0826667,-117.865,2.35,1.17,ml,16,105,0.0358,0.1,ci,ci39921039,2022-01-23T16:24:06.541Z,"9km ENE of Coso Junction, CA",earthquake,0.2,0.21,0.207,16,reviewed,ci,ci
2022-01-23T10:33:51.240Z,38.6023333,-122.8006667,6.41,1.27,md,39,75,0.05781,0.16,nc,nc73682221,2022-01-23T21:55:12.241Z,"6km E of Healdsburg, CA",earthquake,0.22,0.67,0.158,17,reviewed,nc,nc
2022-01-23T10:28:07.151Z,32.6567,35.4637,10,3.7,ml,,222,1.857,0.33,us,us7000gefv,2022-01-23T23:46:19.717Z,"4 km ENE of Kafr Miṣr, Israel",earthquake,11.7,2,0.128,8,reviewed,us,us
2022-01-23T10:25:27.070Z,17.9681,-66.7468,11,2.54,md,21,160,0.1326,0.18,pr,pr2022023000,2022-01-23T14:46:12.658Z,"4 km SW of Tallaboa, Puerto Rico",earthquake,0.37,0.39,0.35,18,reviewed,pr,pr
2022-01-23T10:22:25.260Z,40.0996666,-121.5830002,6.82,2.42,md,10,196,0.2571,0.05,nc,nc73682216,2022-01-23T10:44:11.155Z,"25km NNE of Forest Ranch, CA",earthquake,0.74,3.63,0.15,11,automatic,nc,nc
2022-01-23T10:20:04.990Z,34.0543333,-116.9741667,12.95,1.44,ml,46,74,0.02859,0.17,ci,ci39921015,2022-01-23T10:31:03.000Z,"7km ENE of Yucaipa, CA",earthquake,0.24,0.54,0.127,28,automatic,ci,ci
2022-01-23T09:59:53.400Z,19.2348327636719,-155.421997070312,35.3899993896484,2.03999996,md,40,127,,0.119999997,hv,hv72886957,2022-01-23T10:02:57.980Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.61,0.899999976,1.53999996,14,automatic,hv,hv
2022-01-23T09:50:30.250Z,34.0553333,-117.2406667,14.15,1.06,ml,25,98,0.1278,0.23,ci,ci39921007,2022-01-23T09:54:24.619Z,"2km ENE of Loma Linda, CA",earthquake,0.4,1,0.191,30,automatic,ci,ci
2022-01-23T09:49:02.600Z,19.2513332366943,-155.371002197266,31.6900005340576,2.45,ml,46,142,,0.119999997,hv,hv72886952,2022-01-23T10:05:46.040Z,"12 km ENE of Pāhala, Hawaii",earthquake,0.51,0.709999979,3.15,14,automatic,hv,hv
2022-01-23T09:42:50.590Z,40.300499,-124.5021667,6.79,2.62,md,14,275,0.168,0.16,nc,nc73682211,2022-01-23T10:04:10.948Z,"19km W of Petrolia, CA",earthquake,2.54,1.29,0.13,10,automatic,nc,nc
2022-01-23T09:24:41.960Z,19.216833114624,-155.419662475586,33.6599998474121,2.42,ml,48,139,,0.159999996,hv,hv72886932,2022-01-23T10:11:15.040Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.6,0.75,3.07,6,automatic,hv,hv
2022-01-23T09:20:57.960Z,33.9296667,-116.7938333,15.75,1.03,ml,36,53,0.1555,0.18,ci,ci39920999,2022-01-23T16:26:11.556Z,"2km NNW of Cabazon, CA",earthquake,0.26,0.73,0.18,29,reviewed,ci,ci
2022-01-23T09:03:28.417Z,38.2428,-118.3554,0,1.2,ml,12,152.19,0.118,0.1854,nn,nn00832262,2022-01-23T09:07:18.424Z,"27 km SW of Mina, Nevada",earthquake,,6.6,0.22,6,automatic,nn,nn
2022-01-23T08:56:53.519Z,65.7018,-151.7508,6.5,1.5,ml,,,,0.37,ak,ak022126gkhl,2022-01-23T09:09:52.634Z,"61 km NNE of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T08:51:45.240Z,61.9458,-151.7514,104.2,2.1,ml,,,,0.52,ak,ak022126fh81,2022-01-23T09:02:41.793Z,"19 km WSW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-23T08:38:23.218Z,59.1406,-153.174,72.1,2,ml,,,,0.51,ak,ak022126cn71,2022-01-23T08:42:18.810Z,"75 km WSW of Nanwalek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-23T08:33:48.400Z,33.171,-116.1266667,9.83,1.74,ml,53,32,0.03781,0.23,ci,ci39920991,2022-01-23T08:45:09.190Z,"3km N of Ocotillo Wells, CA",earthquake,0.28,0.71,0.198,27,automatic,ci,ci
2022-01-23T08:23:09.020Z,40.2853317,-124.5601654,16.32,2.07,md,9,275,0.255,0.03,nc,nc73682196,2022-01-23T08:44:11.547Z,"24km W of Petrolia, CA",earthquake,1.87,0.81,0.14,5,automatic,nc,nc
2022-01-23T08:22:39.400Z,19.2136669158936,-155.41716003418,33.5499992370605,1.99000001,md,30,148,,0.119999997,hv,hv72886892,2022-01-23T08:25:48.060Z,"6 km E of Pāhala, Hawaii",earthquake,0.7,0.709999979,0.850000024,3,automatic,hv,hv
2022-01-23T08:13:00.230Z,63.108,-151.3446,0.1,1.7,ml,,,,0.67,ak,ak02212678jj,2022-01-23T08:42:18.662Z,"51 km SSE of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-23T07:56:52.242Z,64.988,-146.9057,13,1.1,ml,,,,0.16,ak,ak022125v4it,2022-01-23T08:09:44.778Z,"12 km N of Pleasant Valley, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-23T07:53:09.500Z,19.2310009002686,-155.397171020508,32.5999984741211,1.82000005,md,38,148,,0.119999997,hv,hv72886877,2022-01-23T07:56:23.570Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.850000024,0.319999993,13,automatic,hv,hv
2022-01-23T07:45:36.301Z,63.5133,-146.0177,10.7,1.5,ml,,,,0.62,ak,ak022125sqm5,2022-01-23T08:00:03.678Z,"51 km NNW of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T07:26:19.620Z,19.2116661071777,-155.425506591797,32.5400009155273,2.11999989,md,26,143,,0.140000001,hv,hv72886857,2022-01-23T07:29:26.150Z,"5 km E of Pāhala, Hawaii",earthquake,0.75,0.879999995,1.39999998,3,automatic,hv,hv
2022-01-23T07:22:30.070Z,36.0896667,-117.895,4.51,1.11,ml,14,109,0.04281,0.13,ci,ci39920983,2022-01-23T07:26:05.265Z,"7km NE of Coso Junction, CA",earthquake,0.31,0.47,0.198,12,automatic,ci,ci
2022-01-23T07:02:27.410Z,33.1905,-115.6096667,2.23,1.28,ml,15,77,0.01308,0.29,ci,ci39920959,2022-01-23T07:06:27.813Z,"10km WSW of Niland, CA",earthquake,0.55,0.54,0.312,18,automatic,ci,ci
2022-01-23T06:58:48.650Z,33.1956667,-115.5981667,1.2,1.18,ml,10,89,0.02332,0.2,ci,ci39920951,2022-01-23T07:02:21.730Z,"9km WSW of Niland, CA",earthquake,0.44,0.83,0.319,12,automatic,ci,ci
2022-01-23T06:56:18.916Z,63.5447,-147.1002,7.9,1.6,ml,,,,0.59,ak,ak0221259mk6,2022-01-23T07:02:47.209Z,"86 km SW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T06:55:56.420Z,33.2743333,-115.7328333,1.41,1.24,ml,8,170,0.1378,0.16,ci,ci39920943,2022-01-23T08:08:01.521Z,"8km S of Bombay Beach, CA",earthquake,1.16,0.71,0.155,23,automatic,ci,ci
2022-01-23T06:33:24.540Z,33.4535,-116.5351667,10.53,1.08,ml,38,51,0.07027,0.21,ci,ci39920935,2022-01-23T06:36:55.419Z,"17km SE of Anza, CA",earthquake,0.28,0.51,0.156,27,automatic,ci,ci
2022-01-23T06:29:38.050Z,33.8056679,-117.4000015,-0.16,1.14,ml,12,88,0.1839,0.16,ci,ci39920927,2022-01-23T06:33:09.399Z,"9km SSW of Woodcrest, CA",earthquake,0.67,1.2,0.141,8,automatic,ci,ci
2022-01-23T06:23:45.526Z,6.9609,127.1277,10,5.1,mww,,125,1.54,1.16,us,us7000gecb,2022-01-23T06:47:51.040Z,"70 km ESE of Manay, Philippines",earthquake,7.8,1.9,0.089,12,reviewed,us,us
2022-01-23T06:19:09.012Z,51.8831,-177.1696,91.2,1.8,ml,,,,0.29,ak,ak0221251oad,2022-01-23T19:00:09.014Z,"36 km W of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-01-23T06:15:58.189Z,6.9868,127.1204,10,4.9,mb,,117,1.532,1.18,us,us7000geca,2022-01-23T06:36:30.040Z,"68 km ESE of Manay, Philippines",earthquake,8.3,1.9,0.064,78,reviewed,us,us
2022-01-23T05:31:50.426Z,38.2614,-118.3549,10.4,1.7,ml,20,85.24,0.118,0.2093,nn,nn00832257,2022-01-23T05:35:28.601Z,"25 km WSW of Mina, Nevada",earthquake,,0.5,0.2,11,automatic,nn,nn
2022-01-23T05:21:24.100Z,34.1711667,-117.5905,8.1,1.18,ml,26,87,0.06396,0.19,ci,ci39920895,2022-01-23T05:24:57.001Z,"5km N of Rancho Cucamonga, CA",earthquake,0.43,0.85,0.368,34,automatic,ci,ci
2022-01-23T05:14:49.850Z,35.0591667,-119.1848333,10,1.87,ml,27,78,0.211,0.26,ci,ci39920887,2022-01-23T05:18:40.969Z,"20km E of Maricopa, CA",earthquake,0.43,1.37,0.196,28,automatic,ci,ci
2022-01-23T04:49:40.000Z,35.0603333,-119.193,10.95,2.02,ml,33,70,0.2044,0.28,ci,ci39920871,2022-01-23T05:00:17.920Z,"19km E of Maricopa, CA",earthquake,0.41,1.12,0.115,27,automatic,ci,ci
2022-01-23T04:47:29.710Z,19.2211666107178,-155.38916015625,31.3600006103516,1.83000004,md,32,159,,0.119999997,hv,hv72886792,2022-01-23T04:50:41.800Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.71,1.05999994,0.910000026,3,automatic,hv,hv
2022-01-23T04:30:52.387Z,38.1478,46.2103,10,4.1,mb,,89,2.58,0.87,us,us7000geby,2022-01-24T03:19:01.267Z,"10 km NW of Tabriz, Iran",earthquake,8.6,2,0.145,13,reviewed,us,us
2022-01-23T04:15:58.400Z,38.7989998,-122.7788315,0.59,2.34,md,28,56,0.01568,0.23,nc,nc73682161,2022-01-23T04:52:11.244Z,"3km NW of The Geysers, CA",earthquake,0.42,0.66,0.14,28,automatic,nc,nc
2022-01-23T04:12:32.066Z,-13.9895,-70.55,10,4.3,mb,,146,3.267,0.88,us,us7000gebs,2022-01-23T04:40:47.040Z,"14 km SSE of Corani, Peru",earthquake,11.2,2,0.142,14,reviewed,us,us
2022-01-23T03:58:52.297Z,38.5353,97.3907,10,4.2,mb,,77,11.376,0.85,us,us7000gebn,2022-01-23T04:14:13.040Z,"147 km SSW of Laojunmiao, China",earthquake,10.6,2,0.107,24,reviewed,us,us
2022-01-23T03:35:37.440Z,19.1681671142578,-155.48649597168,35.2200012207031,2.6099999,md,44,98,,0.109999999,hv,hv72886727,2022-01-23T03:38:57.620Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.56,1,0.689999998,24,automatic,hv,hv
2022-01-23T03:00:12.855Z,61.7139,-150.4908,61.6,1.8,ml,,,,0.65,ak,ak0221235b5x,2022-01-23T03:03:01.280Z,"19 km N of Susitna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-01-23T02:48:57.140Z,19.1630001068115,-155.493667602539,34.8699989318848,2.06999993,md,36,112,,0.109999999,hv,hv72886672,2022-01-23T02:52:12.970Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.45,0.769999981,1.77999997,14,automatic,hv,hv
2022-01-23T02:42:59.200Z,39.4903333,-122.9478333,6.74,1.78,md,19,94,0.1818,0.13,nc,nc73682156,2022-01-23T21:12:11.788Z,"9km N of Lake Pillsbury, CA",earthquake,0.34,1.18,0.181,23,reviewed,nc,nc
2022-01-23T02:38:52.590Z,19.1636657714844,-155.490173339844,34.7299995422363,2.57,ml,47,147,,0.109999999,hv,hv72886657,2022-01-23T02:48:42.040Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.6,0.920000017,3.8,18,automatic,hv,hv
2022-01-23T02:31:49.260Z,37.4501667,-118.8128333,3.81,1.29,md,22,78,0.1284,0.04,nc,nc73682151,2022-01-23T04:37:11.153Z,"17km SW of Toms Place, CA",earthquake,0.25,1.74,0.116,15,reviewed,nc,nc
2022-01-23T02:31:26.494Z,63.4775,-148.8374,1.6,1.9,ml,,,,0.5,ak,ak022122qjss,2022-01-23T02:41:18.855Z,"11 km NNE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-23T02:21:19.787Z,38.4843,97.3967,10,5.6,mww,,32,11.416,0.93,us,us7000gebb,2022-01-24T02:24:52.425Z,"152 km S of Laojunmiao, China",earthquake,7.9,1.8,0.059,28,reviewed,us,us
2022-01-23T02:17:45.030Z,19.1720008850098,-155.487503051758,34.310001373291,2.13000011,md,28,145,,0.109999999,hv,hv72886632,2022-01-23T02:20:59.600Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.67,1.00999999,1.21000004,7,automatic,hv,hv
2022-01-23T02:16:15.167Z,38.2667,-118.3626,9.7,1.4,ml,14,138.04,0.113,0.0824,nn,nn00832250,2022-01-23T02:37:20.143Z,"26 km WSW of Mina, Nevada",earthquake,,0.7,0.11,8,automatic,nn,nn
2022-01-23T02:15:11.902Z,63.1276,-151.3681,0,1.7,ml,,,,0.65,ak,ak022122n39j,2022-01-23T02:28:36.896Z,"49 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-23T02:10:24.100Z,63.3131,-145.0044,7.6,1.3,ml,,,,0.65,ak,ak022122m1l5,2022-01-23T02:19:05.117Z,"39 km NE of Paxson, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-23T02:07:21.694Z,38.2507,-118.3625,4.1,1.1,ml,12,147.92,0.112,0.0997,nn,nn00832248,2022-01-23T02:37:05.138Z,"27 km SW of Mina, Nevada",earthquake,,2.5,0.34,5,automatic,nn,nn
2022-01-23T02:01:18.451Z,38.0544,-118.6109,0,1.4,ml,11,210.66,0.214,0.1519,nn,nn00832247,2022-01-23T21:38:11.820Z,"28 km NNW of Benton, California",earthquake,,11.4,0.19,8,automatic,nn,nn
2022-01-23T02:00:06.906Z,38.5496,-119.4946,8.1,1.5,ml,10,163.49,0.041,0.4987,nn,nn00832246,2022-01-23T02:36:56.907Z,"2 km SSE of Coleville, California",earthquake,,0.7,0.42,5,automatic,nn,nn
2022-01-23T01:34:36.460Z,38.7714996,-122.7249985,-0.73,1.94,md,10,125,0.05408,0.09,nc,nc73682136,2022-01-23T02:46:10.631Z,"3km ESE of The Geysers, CA",earthquake,0.46,1.21,0.08,9,automatic,nc,nc
2022-01-23T01:28:05.650Z,19.1708335876465,-155.494659423828,34.9900016784668,2.1500001,md,33,97,,0.119999997,hv,hv72886582,2022-01-23T01:31:32.120Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.59,0.689999998,1.39999998,10,automatic,hv,hv
2022-01-23T01:20:27.640Z,38.8230019,-122.8115005,3.14,2.52,md,23,65,0.01963,0.13,nc,nc73682126,2022-01-23T09:42:10.342Z,"7km NW of The Geysers, CA",earthquake,0.33,0.56,0.09,25,automatic,nc,nc
2022-01-23T01:20:10.260Z,38.5410004,-119.5333328,5.43,2.63,md,11,89,0.04609,0.08,nc,nc73682121,2022-01-23T02:06:11.429Z,"6km WNW of Walker, CA",earthquake,0.49,1.42,0.26,19,automatic,nc,nc
2022-01-23T01:20:08.745Z,38.5399,-119.5347,0,2.4,ml,14,145.51,0.205,0.3192,nn,nn00832240,2022-01-23T01:23:54.838Z,"3 km SW of Coleville, California",earthquake,,18.7,0.26,11,automatic,nn,nn
2022-01-23T01:18:09.850Z,19.1596660614014,-155.487167358398,33.3899993896484,2.00999999,md,35,120,,0.140000001,hv,hv72886567,2022-01-23T01:21:18.080Z,"4 km S of Pāhala, Hawaii",earthquake,0.68,1.14999998,1.82000005,10,automatic,hv,hv
2022-01-23T01:12:36.631Z,3.5827,126.7536,50.1,4.7,mb,,98,2.858,0.92,us,us7000geaz,2022-01-23T02:42:08.040Z,"247 km SE of Sarangani, Philippines",earthquake,7.3,7.3,0.06,85,reviewed,us,us
2022-01-23T01:06:45.309Z,61.513,-149.9429,32.3,1.5,ml,,,,0.45,ak,ak022121zsr7,2022-01-23T01:16:58.233Z,"1 km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-23T00:58:49.733Z,36.8212,-115.883,4.9,1.2,ml,14,134.24,0.124,0.2689,nn,nn00832238,2022-01-23T01:01:54.451Z,"33 km NW of Indian Springs, Nevada",earthquake,,1.8,0.2,10,automatic,nn,nn
2022-01-23T00:57:23.107Z,38.4196,138.3185,18.41,4.3,mb,,137,1.872,0.42,us,us7000geay,2022-01-23T01:31:52.040Z,"39 km NNW of Ryōtsu-minato, Japan",earthquake,7.5,5.3,0.137,15,reviewed,us,us
2022-01-23T00:51:50.810Z,38.2507,-118.3523,0.8,1,ml,8,161.54,0.12,0.21,nn,nn00832237,2022-01-23T00:56:03.687Z,"26 km SW of Mina, Nevada",earthquake,,9.8,0.15,4,automatic,nn,nn
